"","audio","Source.Name","pos1","pos2","pos3","pos4","subject_nr","item","CondType","cue1","cue2","PicTypePos1","PicTypePos2","PicTypePos3","PicTypePos4","onset1","dur1","onset2","dur2","totdur"
"284","15_E_bandje_tijd","subject-2101.csv","watch.jpg","sausage.jpg","clock.jpg","poker.jpg","2101","15","E","bandje","tijd","Target",NA,"Dist",NA,0.929696903546561,431,2.02963151247975,315,2769
"285","15_E_bandje_tijd","subject-1101.csv","watch.jpg","sausage.jpg","clock.jpg","poker.jpg","1101","15","E","bandje","tijd","Target",NA,"Dist",NA,0.929696903546561,431,2.02963151247975,315,2769
"286","15_E_bandje_tijd","subject-1110.csv","sausage.jpg","clock.jpg","watch.jpg","poker.jpg","1110","15","E","bandje","tijd",NA,"Dist","Target",NA,0.929696903546561,431,2.02963151247975,315,2769
"287","15_E_bandje_tijd","subject-1117.csv","watch.jpg","sausage.jpg","clock.jpg","poker.jpg","1117","15","E","bandje","tijd","Target",NA,"Dist",NA,0.929696903546561,431,2.02963151247975,315,2769
"288","15_E_bandje_tijd","subject-2120.csv","clock.jpg","poker.jpg","sausage.jpg","watch.jpg","2120","15","E","bandje","tijd","Dist",NA,NA,"Target",0.929696903546561,431,2.02963151247975,315,2769
"289","15_E_bandje_tijd","subject-2104.csv","clock.jpg","poker.jpg","sausage.jpg","watch.jpg","2104","15","E","bandje","tijd","Dist",NA,NA,"Target",0.929696903546561,431,2.02963151247975,315,2769
"290","15_E_bandje_tijd","subject-2119.csv","poker.jpg","watch.jpg","sausage.jpg","clock.jpg","2119","15","E","bandje","tijd",NA,"Target",NA,"Dist",0.929696903546561,431,2.02963151247975,315,2769
"291","15_E_bandje_tijd","subject-2111.csv","poker.jpg","watch.jpg","sausage.jpg","clock.jpg","2111","15","E","bandje","tijd",NA,"Target",NA,"Dist",0.929696903546561,431,2.02963151247975,315,2769
"292","15_E_bandje_tijd","subject-1109.csv","watch.jpg","sausage.jpg","clock.jpg","poker.jpg","1109","15","E","bandje","tijd","Target",NA,"Dist",NA,0.929696903546561,431,2.02963151247975,315,2769
"293","15_E_bandje_tijd","subject-1102.csv","sausage.jpg","clock.jpg","watch.jpg","poker.jpg","1102","15","E","bandje","tijd",NA,"Dist","Target",NA,0.929696903546561,431,2.02963151247975,315,2769
"294","15_E_bandje_tijd","subject-2103.csv","poker.jpg","watch.jpg","sausage.jpg","clock.jpg","2103","15","E","bandje","tijd",NA,"Target",NA,"Dist",0.929696903546561,431,2.02963151247975,315,2769
"295","15_E_bandje_tijd","subject-2110.csv","sausage.jpg","clock.jpg","watch.jpg","poker.jpg","2110","15","E","bandje","tijd",NA,"Dist","Target",NA,0.929696903546561,431,2.02963151247975,315,2769
"296","15_E_bandje_tijd","subject-1111.csv","poker.jpg","watch.jpg","sausage.jpg","clock.jpg","1111","15","E","bandje","tijd",NA,"Target",NA,"Dist",0.929696903546561,431,2.02963151247975,315,2769
"297","15_E_bandje_tijd","subject-2117.csv","watch.jpg","sausage.jpg","clock.jpg","poker.jpg","2117","15","E","bandje","tijd","Target",NA,"Dist",NA,0.929696903546561,431,2.02963151247975,315,2769
"298","15_E_bandje_tijd","subject-1119.csv","poker.jpg","watch.jpg","sausage.jpg","clock.jpg","1119","15","E","bandje","tijd",NA,"Target",NA,"Dist",0.929696903546561,431,2.02963151247975,315,2769
"299","15_E_bandje_tijd","subject-2118.csv","sausage.jpg","clock.jpg","watch.jpg","poker.jpg","2118","15","E","bandje","tijd",NA,"Dist","Target",NA,0.929696903546561,431,2.02963151247975,315,2769
"300","15_E_bandje_tijd","subject-2102.csv","sausage.jpg","clock.jpg","watch.jpg","poker.jpg","2102","15","E","bandje","tijd",NA,"Dist","Target",NA,0.929696903546561,431,2.02963151247975,315,2769
"301","15_L_tijd_bandje","subject-1113.csv","watch.jpg","clock.jpg","sausage.jpg","poker.jpg","1113","15","L","tijd","bandje","Target","Dist",NA,NA,0.921548517005843,302,1.95396356102203,530,2496
"302","15_L_tijd_bandje","subject-1107.csv","sausage.jpg","poker.jpg","watch.jpg","clock.jpg","1107","15","L","tijd","bandje",NA,NA,"Target","Dist",0.921548517005843,302,1.95396356102203,530,2496
"303","15_L_tijd_bandje","subject-1114.csv","sausage.jpg","poker.jpg","clock.jpg","watch.jpg","1114","15","L","tijd","bandje",NA,NA,"Dist","Target",0.921548517005843,302,1.95396356102203,530,2496
"304","15_L_tijd_bandje","subject-2121.csv","watch.jpg","clock.jpg","sausage.jpg","poker.jpg","2121","15","L","tijd","bandje","Target","Dist",NA,NA,0.921548517005843,302,1.95396356102203,530,2496
"305","15_L_tijd_bandje","subject-2115.csv","sausage.jpg","poker.jpg","watch.jpg","clock.jpg","2115","15","L","tijd","bandje",NA,NA,"Target","Dist",0.921548517005843,302,1.95396356102203,530,2496
"306","15_L_tijd_bandje","subject-2113.csv","watch.jpg","clock.jpg","sausage.jpg","poker.jpg","2113","15","L","tijd","bandje","Target","Dist",NA,NA,0.921548517005843,302,1.95396356102203,530,2496
"307","15_L_tijd_bandje","subject-2107.csv","sausage.jpg","poker.jpg","watch.jpg","clock.jpg","2107","15","L","tijd","bandje",NA,NA,"Target","Dist",0.921548517005843,302,1.95396356102203,530,2496
"308","15_L_tijd_bandje","subject-1105.csv","watch.jpg","clock.jpg","sausage.jpg","poker.jpg","1105","15","L","tijd","bandje","Target","Dist",NA,NA,0.921548517005843,302,1.95396356102203,530,2496
"309","15_L_tijd_bandje","subject-2122.csv","sausage.jpg","poker.jpg","clock.jpg","watch.jpg","2122","15","L","tijd","bandje",NA,NA,"Dist","Target",0.921548517005843,302,1.95396356102203,530,2496
"310","15_L_tijd_bandje","subject-2108.csv","clock.jpg","watch.jpg","sausage.jpg","poker.jpg","2108","15","L","tijd","bandje","Dist","Target",NA,NA,0.921548517005843,302,1.95396356102203,530,2496
"311","15_L_tijd_bandje","subject-1116.csv","clock.jpg","watch.jpg","sausage.jpg","poker.jpg","1116","15","L","tijd","bandje","Dist","Target",NA,NA,0.921548517005843,302,1.95396356102203,530,2496
"312","15_L_tijd_bandje","subject-2116.csv","clock.jpg","watch.jpg","sausage.jpg","poker.jpg","2116","15","L","tijd","bandje","Dist","Target",NA,NA,0.921548517005843,302,1.95396356102203,530,2496
"313","15_L_tijd_bandje","subject-1123.csv","sausage.jpg","poker.jpg","watch.jpg","clock.jpg","1123","15","L","tijd","bandje",NA,NA,"Target","Dist",0.921548517005843,302,1.95396356102203,530,2496
"314","15_L_tijd_bandje","subject-2105.csv","watch.jpg","clock.jpg","sausage.jpg","poker.jpg","2105","15","L","tijd","bandje","Target","Dist",NA,NA,0.921548517005843,302,1.95396356102203,530,2496
"315","15_L_tijd_bandje","subject-2114.csv","sausage.jpg","poker.jpg","clock.jpg","watch.jpg","2114","15","L","tijd","bandje",NA,NA,"Dist","Target",0.921548517005843,302,1.95396356102203,530,2496
"316","15_L_tijd_bandje","subject-1121.csv","watch.jpg","clock.jpg","sausage.jpg","poker.jpg","1121","15","L","tijd","bandje","Target","Dist",NA,NA,0.921548517005843,302,1.95396356102203,530,2496
"317","15_L_tijd_bandje","subject-1124.csv","clock.jpg","watch.jpg","sausage.jpg","poker.jpg","1124","15","L","tijd","bandje","Dist","Target",NA,NA,0.921548517005843,302,1.95396356102203,530,2496
"318","15_L_tijd_bandje","subject-1108.csv","clock.jpg","watch.jpg","sausage.jpg","poker.jpg","1108","15","L","tijd","bandje","Dist","Target",NA,NA,0.921548517005843,302,1.95396356102203,530,2496
"319","15_L_tijd_bandje","subject-1122.csv","sausage.jpg","poker.jpg","clock.jpg","watch.jpg","1122","15","L","tijd","bandje",NA,NA,"Dist","Target",0.921548517005843,302,1.95396356102203,530,2496
"320","15_L_tijd_bandje","subject-1106.csv","sausage.jpg","poker.jpg","clock.jpg","watch.jpg","1106","15","L","tijd","bandje",NA,NA,"Dist","Target",0.921548517005843,302,1.95396356102203,530,2496
"321","15_L_tijd_bandje","subject-2106.csv","sausage.jpg","poker.jpg","clock.jpg","watch.jpg","2106","15","L","tijd","bandje",NA,NA,"Dist","Target",0.921548517005843,302,1.95396356102203,530,2496
"322","15_L_tijd_bandje","subject-1115.csv","sausage.jpg","poker.jpg","watch.jpg","clock.jpg","1115","15","L","tijd","bandje",NA,NA,"Target","Dist",0.921548517005843,302,1.95396356102203,530,2496
"323","16_E_deurtje_vangen","subject-2117.csv","sun.jpg","mousetrap.jpg","cage.jpg","top.jpg","2117","16","E","deurtje","vangen",NA,"Dist","Target",NA,1.07715761089654,469,2.16454731943867,349,3696
"324","16_E_deurtje_vangen","subject-2103.csv","mousetrap.jpg","top.jpg","sun.jpg","cage.jpg","2103","16","E","deurtje","vangen","Dist",NA,NA,"Target",1.07715761089654,469,2.16454731943867,349,3696
"325","16_E_deurtje_vangen","subject-1112.csv","cage.jpg","sun.jpg","mousetrap.jpg","top.jpg","1112","16","E","deurtje","vangen","Target",NA,"Dist",NA,1.07715761089654,469,2.16454731943867,349,3696
"326","16_E_deurtje_vangen","subject-1118.csv","top.jpg","cage.jpg","sun.jpg","mousetrap.jpg","1118","16","E","deurtje","vangen",NA,"Target",NA,"Dist",1.07715761089654,469,2.16454731943867,349,3696
"327","16_E_deurtje_vangen","subject-2119.csv","mousetrap.jpg","top.jpg","sun.jpg","cage.jpg","2119","16","E","deurtje","vangen","Dist",NA,NA,"Target",1.07715761089654,469,2.16454731943867,349,3696
"328","16_E_deurtje_vangen","subject-2104.csv","cage.jpg","sun.jpg","mousetrap.jpg","top.jpg","2104","16","E","deurtje","vangen","Target",NA,"Dist",NA,1.07715761089654,469,2.16454731943867,349,3696
"329","16_E_deurtje_vangen","subject-1120.csv","cage.jpg","sun.jpg","mousetrap.jpg","top.jpg","1120","16","E","deurtje","vangen","Target",NA,"Dist",NA,1.07715761089654,469,2.16454731943867,349,3696
"330","16_E_deurtje_vangen","subject-1104.csv","cage.jpg","sun.jpg","mousetrap.jpg","top.jpg","1104","16","E","deurtje","vangen","Target",NA,"Dist",NA,1.07715761089654,469,2.16454731943867,349,3696
"331","16_E_deurtje_vangen","subject-1102.csv","top.jpg","cage.jpg","sun.jpg","mousetrap.jpg","1102","16","E","deurtje","vangen",NA,"Target",NA,"Dist",1.07715761089654,469,2.16454731943867,349,3696
"332","16_E_deurtje_vangen","subject-1109.csv","sun.jpg","mousetrap.jpg","cage.jpg","top.jpg","1109","16","E","deurtje","vangen",NA,"Dist","Target",NA,1.07715761089654,469,2.16454731943867,349,3696
"333","16_E_deurtje_vangen","subject-2110.csv","top.jpg","cage.jpg","sun.jpg","mousetrap.jpg","2110","16","E","deurtje","vangen",NA,"Target",NA,"Dist",1.07715761089654,469,2.16454731943867,349,3696
"334","16_E_deurtje_vangen","subject-2112.csv","cage.jpg","sun.jpg","mousetrap.jpg","top.jpg","2112","16","E","deurtje","vangen","Target",NA,"Dist",NA,1.07715761089654,469,2.16454731943867,349,3696
"335","16_E_deurtje_vangen","subject-1117.csv","sun.jpg","mousetrap.jpg","cage.jpg","top.jpg","1117","16","E","deurtje","vangen",NA,"Dist","Target",NA,1.07715761089654,469,2.16454731943867,349,3696
"336","16_E_deurtje_vangen","subject-1101.csv","sun.jpg","mousetrap.jpg","cage.jpg","top.jpg","1101","16","E","deurtje","vangen",NA,"Dist","Target",NA,1.07715761089654,469,2.16454731943867,349,3696
"337","16_E_deurtje_vangen","subject-2101.csv","sun.jpg","mousetrap.jpg","cage.jpg","top.jpg","2101","16","E","deurtje","vangen",NA,"Dist","Target",NA,1.07715761089654,469,2.16454731943867,349,3696
"338","16_E_deurtje_vangen","subject-2118.csv","top.jpg","cage.jpg","sun.jpg","mousetrap.jpg","2118","16","E","deurtje","vangen",NA,"Target",NA,"Dist",1.07715761089654,469,2.16454731943867,349,3696
"339","16_E_deurtje_vangen","subject-2102.csv","top.jpg","cage.jpg","sun.jpg","mousetrap.jpg","2102","16","E","deurtje","vangen",NA,"Target",NA,"Dist",1.07715761089654,469,2.16454731943867,349,3696
"340","16_E_deurtje_vangen","subject-1111.csv","mousetrap.jpg","top.jpg","sun.jpg","cage.jpg","1111","16","E","deurtje","vangen","Dist",NA,NA,"Target",1.07715761089654,469,2.16454731943867,349,3696
"341","16_E_deurtje_vangen","subject-1119.csv","mousetrap.jpg","top.jpg","sun.jpg","cage.jpg","1119","16","E","deurtje","vangen","Dist",NA,NA,"Target",1.07715761089654,469,2.16454731943867,349,3696
"342","16_E_deurtje_vangen","subject-2120.csv","cage.jpg","sun.jpg","mousetrap.jpg","top.jpg","2120","16","E","deurtje","vangen","Target",NA,"Dist",NA,1.07715761089654,469,2.16454731943867,349,3696
"343","16_E_deurtje_vangen","subject-1110.csv","top.jpg","cage.jpg","sun.jpg","mousetrap.jpg","1110","16","E","deurtje","vangen",NA,"Target",NA,"Dist",1.07715761089654,469,2.16454731943867,349,3696
"344","16_E_deurtje_vangen","subject-1103.csv","mousetrap.jpg","top.jpg","sun.jpg","cage.jpg","1103","16","E","deurtje","vangen","Dist",NA,NA,"Target",1.07715761089654,469,2.16454731943867,349,3696
"345","16_E_deurtje_vangen","subject-2111.csv","mousetrap.jpg","top.jpg","sun.jpg","cage.jpg","2111","16","E","deurtje","vangen","Dist",NA,NA,"Target",1.07715761089654,469,2.16454731943867,349,3696
"346","16_E_deurtje_vangen","subject-2109.csv","sun.jpg","mousetrap.jpg","cage.jpg","top.jpg","2109","16","E","deurtje","vangen",NA,"Dist","Target",NA,1.07715761089654,469,2.16454731943867,349,3696
"347","16_L_vangen_deurtje","subject-1121.csv","sun.jpg","top.jpg","mousetrap.jpg","cage.jpg","1121","16","L","vangen","deurtje",NA,NA,"Dist","Target",1.00774590017369,310,2.76526174150476,577,3366
"348","16_L_vangen_deurtje","subject-2114.csv","sun.jpg","top.jpg","cage.jpg","mousetrap.jpg","2114","16","L","vangen","deurtje",NA,NA,"Target","Dist",1.00774590017369,310,2.76526174150476,577,3366
"349","16_L_vangen_deurtje","subject-2106.csv","sun.jpg","top.jpg","cage.jpg","mousetrap.jpg","2106","16","L","vangen","deurtje",NA,NA,"Target","Dist",1.00774590017369,310,2.76526174150476,577,3366
"350","16_L_vangen_deurtje","subject-1107.csv","mousetrap.jpg","cage.jpg","top.jpg","sun.jpg","1107","16","L","vangen","deurtje","Dist","Target",NA,NA,1.00774590017369,310,2.76526174150476,577,3366
"351","16_L_vangen_deurtje","subject-1124.csv","cage.jpg","mousetrap.jpg","sun.jpg","top.jpg","1124","16","L","vangen","deurtje","Target","Dist",NA,NA,1.00774590017369,310,2.76526174150476,577,3366
"352","16_L_vangen_deurtje","subject-1114.csv","sun.jpg","top.jpg","cage.jpg","mousetrap.jpg","1114","16","L","vangen","deurtje",NA,NA,"Target","Dist",1.00774590017369,310,2.76526174150476,577,3366
"353","16_L_vangen_deurtje","subject-2121.csv","sun.jpg","top.jpg","mousetrap.jpg","cage.jpg","2121","16","L","vangen","deurtje",NA,NA,"Dist","Target",1.00774590017369,310,2.76526174150476,577,3366
"354","16_L_vangen_deurtje","subject-2113.csv","sun.jpg","top.jpg","mousetrap.jpg","cage.jpg","2113","16","L","vangen","deurtje",NA,NA,"Dist","Target",1.00774590017369,310,2.76526174150476,577,3366
"355","16_L_vangen_deurtje","subject-2115.csv","mousetrap.jpg","cage.jpg","top.jpg","sun.jpg","2115","16","L","vangen","deurtje","Dist","Target",NA,NA,1.00774590017369,310,2.76526174150476,577,3366
"356","16_L_vangen_deurtje","subject-2116.csv","cage.jpg","mousetrap.jpg","sun.jpg","top.jpg","2116","16","L","vangen","deurtje","Target","Dist",NA,NA,1.00774590017369,310,2.76526174150476,577,3366
"357","16_L_vangen_deurtje","subject-2105.csv","sun.jpg","top.jpg","mousetrap.jpg","cage.jpg","2105","16","L","vangen","deurtje",NA,NA,"Dist","Target",1.00774590017369,310,2.76526174150476,577,3366
"358","16_L_vangen_deurtje","subject-1108.csv","cage.jpg","mousetrap.jpg","sun.jpg","top.jpg","1108","16","L","vangen","deurtje","Target","Dist",NA,NA,1.00774590017369,310,2.76526174150476,577,3366
"359","16_L_vangen_deurtje","subject-1105.csv","sun.jpg","top.jpg","mousetrap.jpg","cage.jpg","1105","16","L","vangen","deurtje",NA,NA,"Dist","Target",1.00774590017369,310,2.76526174150476,577,3366
"360","16_L_vangen_deurtje","subject-2107.csv","mousetrap.jpg","cage.jpg","top.jpg","sun.jpg","2107","16","L","vangen","deurtje","Dist","Target",NA,NA,1.00774590017369,310,2.76526174150476,577,3366
"361","16_L_vangen_deurtje","subject-2108.csv","cage.jpg","mousetrap.jpg","sun.jpg","top.jpg","2108","16","L","vangen","deurtje","Target","Dist",NA,NA,1.00774590017369,310,2.76526174150476,577,3366
"362","16_L_vangen_deurtje","subject-1106.csv","sun.jpg","top.jpg","cage.jpg","mousetrap.jpg","1106","16","L","vangen","deurtje",NA,NA,"Target","Dist",1.00774590017369,310,2.76526174150476,577,3366
"363","16_L_vangen_deurtje","subject-1116.csv","cage.jpg","mousetrap.jpg","sun.jpg","top.jpg","1116","16","L","vangen","deurtje","Target","Dist",NA,NA,1.00774590017369,310,2.76526174150476,577,3366
"364","16_L_vangen_deurtje","subject-1122.csv","sun.jpg","top.jpg","cage.jpg","mousetrap.jpg","1122","16","L","vangen","deurtje",NA,NA,"Target","Dist",1.00774590017369,310,2.76526174150476,577,3366
"365","16_L_vangen_deurtje","subject-1115.csv","mousetrap.jpg","cage.jpg","top.jpg","sun.jpg","1115","16","L","vangen","deurtje","Dist","Target",NA,NA,1.00774590017369,310,2.76526174150476,577,3366
"366","16_L_vangen_deurtje","subject-1123.csv","mousetrap.jpg","cage.jpg","top.jpg","sun.jpg","1123","16","L","vangen","deurtje","Dist","Target",NA,NA,1.00774590017369,310,2.76526174150476,577,3366
"367","16_L_vangen_deurtje","subject-2122.csv","sun.jpg","top.jpg","cage.jpg","mousetrap.jpg","2122","16","L","vangen","deurtje",NA,NA,"Target","Dist",1.00774590017369,310,2.76526174150476,577,3366
"368","16_L_vangen_deurtje","subject-1113.csv","sun.jpg","top.jpg","mousetrap.jpg","cage.jpg","1113","16","L","vangen","deurtje",NA,NA,"Dist","Target",1.00774590017369,310,2.76526174150476,577,3366
"369","17_E_piept_knaagdier","subject-1111.csv","mouse.jpg","bottle.jpg","beaver.jpg","rug.jpg","1111","17","E","piept","knaagdier","Target",NA,"Dist",NA,0.702317646003415,408,1.6242527869736,501,3326
"370","17_E_piept_knaagdier","subject-1110.csv","beaver.jpg","rug.jpg","bottle.jpg","mouse.jpg","1110","17","E","piept","knaagdier","Dist",NA,NA,"Target",0.702317646003415,408,1.6242527869736,501,3326
"371","17_E_piept_knaagdier","subject-2104.csv","bottle.jpg","beaver.jpg","mouse.jpg","rug.jpg","2104","17","E","piept","knaagdier",NA,"Dist","Target",NA,0.702317646003415,408,1.6242527869736,501,3326
"372","17_E_piept_knaagdier","subject-1120.csv","bottle.jpg","beaver.jpg","mouse.jpg","rug.jpg","1120","17","E","piept","knaagdier",NA,"Dist","Target",NA,0.702317646003415,408,1.6242527869736,501,3326
"373","17_E_piept_knaagdier","subject-1117.csv","rug.jpg","mouse.jpg","bottle.jpg","beaver.jpg","1117","17","E","piept","knaagdier",NA,"Target",NA,"Dist",0.702317646003415,408,1.6242527869736,501,3326
"374","17_E_piept_knaagdier","subject-2102.csv","beaver.jpg","rug.jpg","bottle.jpg","mouse.jpg","2102","17","E","piept","knaagdier","Dist",NA,NA,"Target",0.702317646003415,408,1.6242527869736,501,3326
"375","17_E_piept_knaagdier","subject-2120.csv","bottle.jpg","beaver.jpg","mouse.jpg","rug.jpg","2120","17","E","piept","knaagdier",NA,"Dist","Target",NA,0.702317646003415,408,1.6242527869736,501,3326
"376","17_E_piept_knaagdier","subject-2119.csv","mouse.jpg","bottle.jpg","beaver.jpg","rug.jpg","2119","17","E","piept","knaagdier","Target",NA,"Dist",NA,0.702317646003415,408,1.6242527869736,501,3326
"377","17_E_piept_knaagdier","subject-1112.csv","bottle.jpg","beaver.jpg","mouse.jpg","rug.jpg","1112","17","E","piept","knaagdier",NA,"Dist","Target",NA,0.702317646003415,408,1.6242527869736,501,3326
"378","17_E_piept_knaagdier","subject-1103.csv","mouse.jpg","bottle.jpg","beaver.jpg","rug.jpg","1103","17","E","piept","knaagdier","Target",NA,"Dist",NA,0.702317646003415,408,1.6242527869736,501,3326
"379","17_E_piept_knaagdier","subject-2101.csv","rug.jpg","mouse.jpg","bottle.jpg","beaver.jpg","2101","17","E","piept","knaagdier",NA,"Target",NA,"Dist",0.702317646003415,408,1.6242527869736,501,3326
"380","17_E_piept_knaagdier","subject-1119.csv","mouse.jpg","bottle.jpg","beaver.jpg","rug.jpg","1119","17","E","piept","knaagdier","Target",NA,"Dist",NA,0.702317646003415,408,1.6242527869736,501,3326
"381","17_E_piept_knaagdier","subject-2103.csv","mouse.jpg","bottle.jpg","beaver.jpg","rug.jpg","2103","17","E","piept","knaagdier","Target",NA,"Dist",NA,0.702317646003415,408,1.6242527869736,501,3326
"382","17_E_piept_knaagdier","subject-2110.csv","beaver.jpg","rug.jpg","bottle.jpg","mouse.jpg","2110","17","E","piept","knaagdier","Dist",NA,NA,"Target",0.702317646003415,408,1.6242527869736,501,3326
"383","17_E_piept_knaagdier","subject-1101.csv","rug.jpg","mouse.jpg","bottle.jpg","beaver.jpg","1101","17","E","piept","knaagdier",NA,"Target",NA,"Dist",0.702317646003415,408,1.6242527869736,501,3326
"384","17_E_piept_knaagdier","subject-1104.csv","bottle.jpg","beaver.jpg","mouse.jpg","rug.jpg","1104","17","E","piept","knaagdier",NA,"Dist","Target",NA,0.702317646003415,408,1.6242527869736,501,3326
"385","17_E_piept_knaagdier","subject-2112.csv","bottle.jpg","beaver.jpg","mouse.jpg","rug.jpg","2112","17","E","piept","knaagdier",NA,"Dist","Target",NA,0.702317646003415,408,1.6242527869736,501,3326
"386","17_E_piept_knaagdier","subject-2111.csv","mouse.jpg","bottle.jpg","beaver.jpg","rug.jpg","2111","17","E","piept","knaagdier","Target",NA,"Dist",NA,0.702317646003415,408,1.6242527869736,501,3326
"387","17_E_piept_knaagdier","subject-1118.csv","beaver.jpg","rug.jpg","bottle.jpg","mouse.jpg","1118","17","E","piept","knaagdier","Dist",NA,NA,"Target",0.702317646003415,408,1.6242527869736,501,3326
"388","17_E_piept_knaagdier","subject-1102.csv","beaver.jpg","rug.jpg","bottle.jpg","mouse.jpg","1102","17","E","piept","knaagdier","Dist",NA,NA,"Target",0.702317646003415,408,1.6242527869736,501,3326
"389","17_E_piept_knaagdier","subject-2118.csv","beaver.jpg","rug.jpg","bottle.jpg","mouse.jpg","2118","17","E","piept","knaagdier","Dist",NA,NA,"Target",0.702317646003415,408,1.6242527869736,501,3326
"390","17_E_piept_knaagdier","subject-1109.csv","rug.jpg","mouse.jpg","bottle.jpg","beaver.jpg","1109","17","E","piept","knaagdier",NA,"Target",NA,"Dist",0.702317646003415,408,1.6242527869736,501,3326
"391","17_E_piept_knaagdier","subject-2117.csv","rug.jpg","mouse.jpg","bottle.jpg","beaver.jpg","2117","17","E","piept","knaagdier",NA,"Target",NA,"Dist",0.702317646003415,408,1.6242527869736,501,3326
"392","17_E_piept_knaagdier","subject-2109.csv","rug.jpg","mouse.jpg","bottle.jpg","beaver.jpg","2109","17","E","piept","knaagdier",NA,"Target",NA,"Dist",0.702317646003415,408,1.6242527869736,501,3326
"393","17_L_knaagdier_piept","subject-1124.csv","bottle.jpg","rug.jpg","beaver.jpg","mouse.jpg","1124","17","L","knaagdier","piept",NA,NA,"Dist","Target",0.945286620404998,436,2.63066193223371,439,3082
"394","17_L_knaagdier_piept","subject-2105.csv","bottle.jpg","rug.jpg","mouse.jpg","beaver.jpg","2105","17","L","knaagdier","piept",NA,NA,"Target","Dist",0.945286620404998,436,2.63066193223371,439,3082
"395","17_L_knaagdier_piept","subject-2116.csv","bottle.jpg","rug.jpg","beaver.jpg","mouse.jpg","2116","17","L","knaagdier","piept",NA,NA,"Dist","Target",0.945286620404998,436,2.63066193223371,439,3082
"396","17_L_knaagdier_piept","subject-1105.csv","bottle.jpg","rug.jpg","mouse.jpg","beaver.jpg","1105","17","L","knaagdier","piept",NA,NA,"Target","Dist",0.945286620404998,436,2.63066193223371,439,3082
"397","17_L_knaagdier_piept","subject-1107.csv","mouse.jpg","beaver.jpg","bottle.jpg","rug.jpg","1107","17","L","knaagdier","piept","Target","Dist",NA,NA,0.945286620404998,436,2.63066193223371,439,3082
"398","17_L_knaagdier_piept","subject-2115.csv","mouse.jpg","beaver.jpg","bottle.jpg","rug.jpg","2115","17","L","knaagdier","piept","Target","Dist",NA,NA,0.945286620404998,436,2.63066193223371,439,3082
"399","17_L_knaagdier_piept","subject-1115.csv","mouse.jpg","beaver.jpg","bottle.jpg","rug.jpg","1115","17","L","knaagdier","piept","Target","Dist",NA,NA,0.945286620404998,436,2.63066193223371,439,3082
"400","17_L_knaagdier_piept","subject-1114.csv","beaver.jpg","mouse.jpg","bottle.jpg","rug.jpg","1114","17","L","knaagdier","piept","Dist","Target",NA,NA,0.945286620404998,436,2.63066193223371,439,3082
"401","17_L_knaagdier_piept","subject-2107.csv","mouse.jpg","beaver.jpg","bottle.jpg","rug.jpg","2107","17","L","knaagdier","piept","Target","Dist",NA,NA,0.945286620404998,436,2.63066193223371,439,3082
"402","17_L_knaagdier_piept","subject-1122.csv","beaver.jpg","mouse.jpg","bottle.jpg","rug.jpg","1122","17","L","knaagdier","piept","Dist","Target",NA,NA,0.945286620404998,436,2.63066193223371,439,3082
"403","17_L_knaagdier_piept","subject-1121.csv","bottle.jpg","rug.jpg","mouse.jpg","beaver.jpg","1121","17","L","knaagdier","piept",NA,NA,"Target","Dist",0.945286620404998,436,2.63066193223371,439,3082
"404","17_L_knaagdier_piept","subject-1123.csv","mouse.jpg","beaver.jpg","bottle.jpg","rug.jpg","1123","17","L","knaagdier","piept","Target","Dist",NA,NA,0.945286620404998,436,2.63066193223371,439,3082
"405","17_L_knaagdier_piept","subject-1108.csv","bottle.jpg","rug.jpg","beaver.jpg","mouse.jpg","1108","17","L","knaagdier","piept",NA,NA,"Dist","Target",0.945286620404998,436,2.63066193223371,439,3082
"406","17_L_knaagdier_piept","subject-1116.csv","bottle.jpg","rug.jpg","beaver.jpg","mouse.jpg","1116","17","L","knaagdier","piept",NA,NA,"Dist","Target",0.945286620404998,436,2.63066193223371,439,3082
"407","17_L_knaagdier_piept","subject-1113.csv","bottle.jpg","rug.jpg","mouse.jpg","beaver.jpg","1113","17","L","knaagdier","piept",NA,NA,"Target","Dist",0.945286620404998,436,2.63066193223371,439,3082
"408","17_L_knaagdier_piept","subject-2114.csv","beaver.jpg","mouse.jpg","bottle.jpg","rug.jpg","2114","17","L","knaagdier","piept","Dist","Target",NA,NA,0.945286620404998,436,2.63066193223371,439,3082
"409","17_L_knaagdier_piept","subject-1106.csv","beaver.jpg","mouse.jpg","bottle.jpg","rug.jpg","1106","17","L","knaagdier","piept","Dist","Target",NA,NA,0.945286620404998,436,2.63066193223371,439,3082
"410","17_L_knaagdier_piept","subject-2108.csv","bottle.jpg","rug.jpg","beaver.jpg","mouse.jpg","2108","17","L","knaagdier","piept",NA,NA,"Dist","Target",0.945286620404998,436,2.63066193223371,439,3082
"411","17_L_knaagdier_piept","subject-2121.csv","bottle.jpg","rug.jpg","mouse.jpg","beaver.jpg","2121","17","L","knaagdier","piept",NA,NA,"Target","Dist",0.945286620404998,436,2.63066193223371,439,3082
"412","17_L_knaagdier_piept","subject-2122.csv","beaver.jpg","mouse.jpg","bottle.jpg","rug.jpg","2122","17","L","knaagdier","piept","Dist","Target",NA,NA,0.945286620404998,436,2.63066193223371,439,3082
